order_id,customer_id,restaurant_name,cuisine_type,order_date,Time,delivery_time_mins,delivery_partner_id,distance_km,order_value_inr,discount_applied_inr,rating,total value ,peak_hour,order_status,city
SW7086967,USR369721,Vaango,Mughlai,2024-03-15,12:04,70,DE14376,5.1,547,30,3,517,Yes,Delivered,Bengaluru
SW2278037,USR792657,Subway,Desserts,2024-03-15,15:21,36,DE55959,4.2,221,20,4.7,201,No,Delivered,Bengaluru
SW9315016,USR232212,Chaayos,Chinese,2024-03-15,18:38,32,DE63237,,576,0,,576,No,Delivered,Hyderabad
SW1757700,USR346271,Haldiram's,CHINESE,2024-03-15,21:54,55,DE46431,4.4,158,20,3.1,138,Yes,Delivered,Chennai
SW9457022,USR460430,Social,pizza,2024-03-16,1:11,37,DE44764,8.1,226,20,3.9,206,No,Delivered,Bengaluru
SW6280223,USR463250,Barbeque Nation,Rolls,2024-03-16,4:27,26,DE88837,1.2,164,0,4,164,No,Delivered,Mumbai
SW6976218,USR225501,Vaango,pizza,2024-03-16,7:44,41,DE28455,4.1,163,30,3.4,133,No,Delivered,Mumbai
SW1668040,USR242861,Subway,Continental,2024-03-16,11:01,39,DE33131,3.9,232,30,4.7,202,No,Delivered,Mumbai
SW1671002,USR335306,Behrouz Biryani,biryani,2024-03-16,14:17,41,DE21574,2.9,459,0,3.4,459,Yes,Delivered,Mumbai
SW9177544,USR496793,Haldiram's,Biryani,2024-03-16,17:34,22,DE34206,10.8,1487,0,4.1,1487,No,Delivered,Delhi
SW4634976,USR330794,Wow Momo,north indian,2024-03-16,20:50,39,DE76463,10.3,532,0,3.4,532,Yes,Delivered,Chennai
SW1923944,USR818910,Chaayos,chinese,2024-03-17,0:07,40,DE42575,8,2198,0,,2198,No,Delivered,Jaipur
SW8807077,USR129783,Smoke House Deli,North Indian,2024-03-17,3:24,28,DE89028,9.8,589,0,4.7,589,No,Delivered,Bengaluru
SW2827755,USR776405,Hyderabad House,Rolls,2024-03-17,6:40,29,DE69820,8.6,930,20,3.1,910,No,Delivered,Bengaluru
SW9212055,USR877902,McDonald's,Desserts,2024-03-17,9:57,44,DE84400,1.3,183,0,4.2,183,No,Delivered,Mumbai
SW7325103,USR854503,Moti Mahal,NORTH INDIAN,2024-03-17,13:13,71,DE47755,9.9,585,0,1.8,585,Yes,Delivered,Bengaluru
SW4370948,USR835876,Biryani Blues,Biryani,2024-03-17,16:30,27,DE37120,5.8,509,100,3.7,409,No,Delivered,Pune
SW3312972,USR953784,Biryani Blues,CHINESE,2024-03-17,19:47,42,DE97800,6.3,403,30,4.3,373,Yes,Delivered,Hyderabad
SW1076557,USR738578,Mainland China,Burgers,2024-03-17,23:03,27,DE59571,11.8,391,20,3.5,371,No,Delivered,Pune
SW6150808,USR892676,Domino's Pizza,BIRYANI,2024-03-18,2:20,30,DE21760,11.5,551,0,4.8,551,No,Delivered,delhi
SW3979760,USR407172,Cafe Coffee Day,chinese,2024-03-18,5:37,24,DE96026,3.8,241,20,3.5,221,No,Delivered,Mumbai
SW3430496,USR481913,KFC,chinese,2024-03-18,8:53,28,DE35502,4.8,543,0,4.2,543,No,Delivered,Chennai
SW5544132,USR994906,Mainland China,Desserts,2024-03-18,12:10,60,DE25285,0.8,159,20,3.7,139,Yes,Delivered,Delhi
SW7007265,USR835007,Hyderabad House,Burgers,2024-03-18,15:26,20,DE89051,5.4,539,50,3.3,489,No,Delivered,Delhi
SW6460592,USR750128,Subway,BIRYANI,2024-03-18,18:43,36,DE13812,3.8,580,30,4.8,550,No,Delivered,Kolkata
SW6644048,USR677967,Behrouz Biryani,biryani,2024-03-18,22:00,40,DE95803,1,102,0,3.1,102,Yes,Delivered,Hyderabad
SW2238991,USR186592,Burger King,Fast Food,2024-03-19,1:16,33,DE11936,4.2,243,30,,213,No,Delivered,Jaipur
SW8470714,USR512665,Paradise Biryani,Rolls,2024-03-19,4:33,33,DE47724,7.3,932,0,4.6,932,No,Delivered,Chennai
SW7842450,USR377697,Barbeque Nation,Biryani,2024-03-19,7:49,24,DE24848,5,2063,0,3.6,2063,No,Delivered,Chennai
SW6970381,USR591819,Barbeque Nation,BIRYANI,2024-03-19,11:06,36,DE41296,3.2,227,0,4.4,227,No,Delivered,Bengaluru
SW8102499,USR357606,Cafe Coffee Day,South Indian,2024-03-19,14:23,33,DE58703,1.4,328,20,3.9,308,Yes,Delivered,Delhi
SW4332589,USR140133,Smoke House Deli,Burgers,2024-03-19,17:39,28,DE38406,9.8,179,30,3.8,149,No,Delivered,Bengaluru
SW9904560,USR427998,Box8,Rolls,2024-03-19,20:56,53,DE29381,3,312,150,2.8,162,Yes,Delivered,Hyderabad
SW8459602,USR327174,Box8,chinese,2024-03-20,0:12,24,DE73577,10.3,1367,150,4.4,1217,No,Delivered,Delhi
SW2615980,USR435384,Wow Momo,Pizza,2024-03-20,3:29,33,DE45954,4.8,2184,30,,2154,No,Delivered,Chennai
SW8669778,USR163624,Barbeque Nation,north indian,2024-03-20,6:46,39,DE42149,11.2,255,0,3.8,255,No,Delivered,Bengaluru
SW5393089,USR819609,Smoke House Deli,chinese,2024-03-20,10:02,32,DE76240,11.9,210,20,4.3,190,No,Delivered,Jaipur
SW9705661,USR201043,Punjab Grill,Rolls,2024-03-20,13:19,63,DE57631,6.9,1515,0,1.6,1515,Yes,Delivered,Jaipur
SW5069505,USR531276,Wow Momo,CHINESE,2024-03-20,16:36,42,DE51559,6.6,1270,0,3.3,1270,No,cancelled,Delhi
SW6608843,USR705078,Burger King,Biryani,2024-03-20,19:52,39,DE68030,4.6,476,20,3.2,456,Yes,Delivered,Hyderabad
SW6154935,USR550396,Paradise Biryani,Continental,2024-03-20,23:09,21,DE17501,10.8,400,0,4.5,400,No,Delivered,Mumbai
SW8415512,USR651307,Hyderabad House,BIRYANI,2024-03-21,2:25,25,DE29434,3.8,103,50,3.3,53,No,Delivered,Hyderabad
SW1926650,USR441390,Chaayos,south indian,2024-03-21,5:42,26,DE73990,7.3,134,0,4.4,134,No,Delivered,Bengaluru
SW8787784,USR642233,Faasos,Desserts,2024-03-21,8:59,35,DE70819,,578,0,3.1,578,No,Delivered,delhi
SW6523245,USR318473,Sagar Ratna,CHINESE,2024-03-21,12:15,58,DE27934,11.4,2209,30,2.6,2179,Yes,Delivered,Chennai
SW6695058,USR277539,Faasos,pizza,2024-03-21,15:32,22,DE27647,5.4,446,150,4.2,296,No,Delivered,Bengaluru
SW3120086,USR568806,McDonald's,south indian,2024-03-21,18:48,39,DE88545,3.5,111,,4.4,111,No,Delivered,Delhi
SW9186674,USR351258,Subway,biryani,2024-03-21,22:05,44,DE52080,4.7,134,50,4.6,84,Yes,Delivered,Pune
SW3951694,USR716422,Udipi Palace,South Indian,2024-03-22,1:22,31,DE98353,8.6,576,20,4.7,556,No,Delivered,Delhi
SW4278987,USR405943,Hyderabad House,Rolls,2024-03-22,4:38,41,DE15640,3.2,1322,150,,1172,No,Delivered,Jaipur
SW9663332,USR385956,Mainland China,Thai,2024-03-22,7:55,44,DE24308,6.2,520,75,3.1,445,No,Delivered,Jaipur
SW4480244,USR962430,Mainland China,BIRYANI,2024-03-22,11:11,42,DE44435,1,148,,,148,No,Delivered,Delhi
SW5786956,USR869617,Biryani Blues,north indian,2024-03-22,14:28,53,DE82797,7.5,1502,,4,1502,Yes,Delivered,Bengaluru
SW8864008,USR858171,Behrouz Biryani,Rolls,2024-03-22,17:45,39,DE49717,,537,100,5,437,No,Delivered,Bengaluru
SW7302212,USR670796,Biryani Blues,Burgers,2024-03-22,21:01,57,DE13371,5.9,589,30,2.3,559,Yes,Delivered,Kolkata
SW7736331,USR284243,Box8,NORTH INDIAN,2024-03-23,0:18,33,DE12872,3.1,1471,75,3.2,1396,No,Delivered,Mumbai
SW6209839,USR820557,Social,Desserts,2024-03-23,3:34,21,DE10534,8.6,581,20,4.5,561,No,Delivered,Bengaluru
SW8566446,USR680270,Punjab Grill,Rolls,2024-03-23,6:51,29,DE13780,10.9,164,0,4.5,164,No,Delivered,Bengaluru
SW2339616,USR976514,Domino's Pizza,NORTH INDIAN,2024-03-23,10:08,38,DE16754,4,214,150,4.7,64,No,Delivered,Delhi
SW4658481,USR858700,Haldiram's,south indian,2024-03-23,13:24,44,DE28327,11.9,191,50,3.4,141,Yes,Cancelled,Kolkata
SW2584370,USR798960,Box8,Biryani,2024-03-23,16:41,30,DE64040,1.8,343,20,,323,No,Delivered,Delhi
SW4661204,USR232028,Box8,Chinese,2024-03-23,19:58,39,DE93446,3.7,416,75,4,341,Yes,Delivered,Mumbai
SW9507228,USR192690,Saravana Bhavan,biryani,2024-03-23,23:14,27,DE70054,3.8,92,0,3.8,92,No,Delivered,Bengaluru
SW3882946,USR987271,Punjab Grill,Pizza,2024-03-24,2:31,23,DE32625,8.3,423,0,3.4,423,No,Delivered,Chennai
SW2177470,USR569802,Domino's Pizza,CHINESE,2024-03-24,5:47,42,DE86298,1.5,582,0,4.8,582,No,Delivered,Jaipur
SW5773749,USR917176,Burger King,biryani,2024-03-24,9:04,42,DE16199,,136,75,4.2,61,No,Delivered,Kolkata
SW5212743,USR491276,Barbeque Nation,chinese,2024-03-24,12:21,44,DE75954,11.2,554,20,4.8,534,Yes,Delivered,Hyderabad
SW3778415,USR667299,Pind Balluchi,CHINESE,2024-03-24,15:37,25,DE52038,11.1,135,20,,115,No,Delivered,Pune
SW7938627,USR542529,Saravana Bhavan,Burgers,2024-03-24,18:54,44,DE83526,,1793,0,3.6,1793,No,Delivered,Pune
SW3729164,USR959934,Biryani Blues,Rolls,2024-03-24,22:10,55,DE45842,10.1,455,30,,425,Yes,Delivered,Delhi
SW1099940,USR280058,Sagar Ratna,NORTH INDIAN,2024-03-25,1:27,36,DE17002,3.5,301,20,3.8,281,No,Cancelled,Pune
SW7395032,USR563710,Pizza Hut,NORTH INDIAN,2024-03-25,4:44,32,DE34758,2.4,559,,3.8,559,No,Delivered,Hyderabad
SW2540800,USR373198,Biryani Blues,Fast Food,2024-03-25,8:00,40,DE76313,1.2,181,,3.7,181,No,Delivered,Bengaluru
SW3026004,USR819192,Cafe Coffee Day,Thai,2024-03-25,11:17,25,DE23961,4.3,166,30,3.1,136,No,Delivered,Mumbai
SW1187528,USR435704,Social,Continental,2024-03-25,14:33,32,DE88080,11.4,281,100,4.1,181,Yes,Delivered,Jaipur
SW6626600,USR963123,Burger King,Pizza,2024-03-25,17:50,25,DE32896,,972,20,4.8,952,No,Delivered,Bengaluru
SW8635245,USR121814,Paradise Biryani,Burgers,2024-03-25,21:07,45,DE68778,4.5,357,30,3.2,327,Yes,Delivered,Hyderabad
SW8348029,USR671498,Mainland China,Pizza,2024-03-26,0:23,28,DE65070,0.6,124,0,3.8,124,No,Delivered,Kolkata
SW3866267,USR124022,McDonald's,South Indian,2024-03-26,3:40,39,DE84758,7.1,213,20,4.2,193,No,cancelled,Delhi
SW2457998,USR784170,Haldiram's,north indian,2024-03-26,6:56,42,DE26550,11.6,116,0,3.9,116,No,Cancelled,Bengaluru
SW5023123,USR329187,Punjab Grill,Desserts,2024-03-26,10:13,39,DE73186,11.9,1853,0,4.1,1853,No,Cancelled,Jaipur
SW3860885,USR209501,Punjab Grill,south indian,2024-03-26,13:30,49,DE63738,6.8,552,0,2.3,552,Yes,Delivered,Kolkata
SW6848819,USR817562,Smoke House Deli,South Indian,2024-03-26,16:46,34,DE37425,10,129,0,,129,No,Cancelled,Bengaluru
SW5298370,USR665378,Box8,NORTH INDIAN,2024-03-26,20:03,40,DE88063,1.9,90,0,3.6,90,Yes,Delivered,Jaipur
SW4108692,USR928418,Social,North Indian,2024-03-26,23:20,32,DE80351,,102,0,3.6,102,No,Delivered,delhi
SW3251266,USR450304,KFC,BIRYANI,2024-03-27,2:36,22,DE66668,6.7,1231,0,3.9,1231,No,Delivered,Chennai
SW4960765,USR261796,Burger King,biryani,2024-03-27,5:53,20,DE10181,4.9,1640,30,3.2,1610,No,Delivered,Chennai
SW2254869,USR283780,Wow Momo,South Indian,2024-03-27,9:09,39,DE16403,4.8,87,20,5,67,No,Delivered,Mumbai
SW1603818,USR165858,Pizza Hut,North Indian,2024-03-27,12:26,50,DE88802,9.8,433,0,2.5,433,Yes,Delivered,Chennai
SW4079943,USR934020,Haldiram's,Rolls,2024-03-27,15:43,31,DE30698,11.2,511,0,3.9,511,No,Delivered,Bengaluru
SW7182114,USR867500,Behrouz Biryani,chinese,2024-03-27,18:59,25,DE37430,11.7,587,0,,587,No,Delivered,Kolkata
SW3014517,USR368575,Behrouz Biryani,North Indian,2024-03-27,22:16,59,DE73136,7.4,526,0,,526,Yes,Delivered,Chennai
SW6634182,USR111144,McDonald's,Biryani,2024-03-28,1:32,37,DE68157,6.7,192,30,4.7,162,No,Delivered,Kolkata
SW4214291,USR953060,Subway,pizza,2024-03-28,4:49,28,DE97445,3.9,145,50,3.2,95,No,Delivered,Hyderabad
SW8613313,USR449231,Burger King,Chinese,2024-03-28,8:06,43,DE46631,8.5,287,,3.3,287,No,Delivered,Pune
SW1502243,USR208275,Social,Mughlai,2024-03-28,11:22,42,DE44277,,262,0,4,262,No,Delivered,Pune
SW7252692,USR130303,Pizza Hut,chinese,2024-03-28,14:39,43,DE83262,11.9,235,30,4.9,205,Yes,Delivered,Bengaluru
SW5674934,USR647039,Saravana Bhavan,Chinese,2024-03-28,17:55,39,DE66010,10.7,136,0,4.4,136,No,Delivered,Hyderabad
SW9983654,USR903006,Barbeque Nation,CHINESE,2024-03-28,21:12,40,DE30568,7.6,1754,150,,1604,Yes,Delivered,Kolkata
SW5757101,USR578742,Udipi Palace,pizza,2024-03-29,0:29,29,DE72184,5.5,888,0,4.9,888,No,Cancelled,Hyderabad
SW3084263,USR428203,Social,Fast Food,2024-03-29,3:45,39,DE53015,10.3,571,0,4,571,No,Delivered,Bengaluru
SW7403538,USR765723,Saravana Bhavan,Mughlai,2024-03-29,7:02,44,DE64351,7.5,841,0,4.3,841,No,Delivered,Jaipur
SW5162667,USR471732,Pizza Hut,north indian,2024-03-29,10:18,32,DE55490,10.9,219,50,5,169,No,Delivered,Delhi
SW9826600,USR970435,McDonald's,Rolls,2024-03-29,13:35,63,DE83470,4.7,230,0,1.1,230,Yes,Delivered,Mumbai
SW5635504,USR253882,Pizza Hut,chinese,2024-03-29,16:52,28,DE71118,10.3,496,0,4,496,No,cancelled,Jaipur
SW9165681,USR942031,Cafe Coffee Day,Mughlai,2024-03-29,20:08,47,DE30304,0.5,236,30,,206,Yes,Delivered,Kolkata
SW9334521,USR167710,Udipi Palace,Thai,2024-03-29,23:25,40,DE73343,2.6,513,150,4.9,363,No,Delivered,Kolkata
SW7857577,USR291895,Domino's Pizza,Fast Food,2024-03-30,2:42,28,DE85840,9.5,375,0,5,375,No,Out for Delivery,Hyderabad
SW5568418,USR894835,Mainland China,Pizza,2024-03-30,5:58,36,DE35201,9.4,151,30,5,121,No,Delivered,Pune
SW5623066,USR759575,Biryani Blues,chinese,2024-03-30,9:15,43,DE99499,5.7,300,20,3.9,280,No,Delivered,Pune
SW9364273,USR859912,Social,Mughlai,2024-03-30,12:31,45,DE29502,2.5,305,0,,305,Yes,Delivered,Mumbai
SW3727910,USR168722,KFC,NORTH INDIAN,2024-03-30,15:48,24,DE86916,1.1,347,20,4.4,327,No,Delivered,Chennai
SW3111824,USR837933,Vaango,NORTH INDIAN,2024-03-30,19:05,54,DE93767,4.3,582,0,3.6,582,Yes,Cancelled,Mumbai
SW7689450,USR684820,Sagar Ratna,Biryani,2024-03-30,22:21,57,DE51157,7.8,300,50,3.1,250,Yes,Delivered,Chennai
SW2594804,USR935767,Paradise Biryani,South Indian,2024-03-31,1:38,33,DE23941,5,494,,4.2,494,No,Delivered,Bengaluru
SW7768981,USR960336,Subway,Pizza,2024-03-31,4:54,27,DE82684,10.4,93,0,3.3,93,No,Delivered,Kolkata
SW3181270,USR245612,McDonald's,Chinese,2024-03-31,8:11,36,DE67757,1.8,273,0,,273,No,Delivered,Chennai
SW3673916,USR941998,Pind Balluchi,BIRYANI,2024-03-31,11:28,29,DE73605,,1933,50,3,1883,No,Delivered,Chennai
SW8115857,USR340054,Pizza Hut,north indian,2024-03-31,14:44,55,DE86669,8.9,194,0,,194,Yes,Delivered,Jaipur
SW3221614,USR443566,Wow Momo,Continental,2024-03-31,18:01,37,DE99868,8.2,186,20,3.8,166,No,Delivered,Kolkata
SW3332786,USR314789,Biryani Blues,Mughlai,2024-03-31,21:17,46,DE49900,5.7,139,,4,139,Yes,Delivered,delhi
SW1759068,USR659586,Barbeque Nation,south indian,2024-04-01,0:34,27,DE11380,11.2,136,0,3.1,136,No,Delivered,delhi
SW4076207,USR440299,Sagar Ratna,Mughlai,2024-04-01,3:51,27,DE65973,1,267,30,3.4,237,No,Delivered,Pune
SW5224737,USR291391,Pizza Hut,north indian,2024-04-01,7:07,37,DE23233,1.6,2204,150,3.7,2054,No,Delivered,Mumbai
SW7751660,USR936695,Wow Momo,north indian,2024-04-01,10:24,32,DE92045,0.8,2438,20,4.8,2418,No,Delivered,Mumbai
SW4618972,USR149826,Barbeque Nation,Biryani,2024-04-01,13:41,58,DE12868,,453,0,3.2,453,Yes,Delivered,Bengaluru
SW6781841,USR812893,The Beer Cafe,NORTH INDIAN,2024-04-01,16:57,39,DE92589,1.8,1894,30,3.1,1864,No,Delivered,Kolkata
SW5410624,USR477513,Smoke House Deli,south indian,2024-04-01,20:14,49,DE92512,10.2,527,150,2.5,377,Yes,Delivered,Jaipur
SW9406488,USR398736,The Beer Cafe,Continental,2024-04-01,23:30,23,DE65598,6.9,391,50,4.8,341,No,Delivered,Delhi
SW2757501,USR168801,Paradise Biryani,South Indian,2024-04-02,2:47,23,DE32199,2.5,1029,0,3.5,1029,No,Delivered,Bengaluru
SW2478423,USR428966,Domino's Pizza,North Indian,2024-04-02,6:04,43,DE89837,8.1,225,0,4,225,No,Cancelled,Kolkata
SW3612745,USR943483,Behrouz Biryani,north indian,2024-04-02,9:20,44,DE45167,8.6,537,0,4,537,No,Cancelled,Mumbai
SW2883307,USR487852,Domino's Pizza,north indian,2024-04-02,12:37,59,DE33971,11.3,125,,3.4,125,Yes,Delivered,Hyderabad
SW4869081,USR560716,Mainland China,north indian,2024-04-02,15:53,22,DE94346,2.3,993,0,3.5,993,No,Delivered,Chennai
SW4271792,USR704879,KFC,Burgers,2024-04-02,19:10,61,DE47040,3.6,364,,,364,Yes,cancelled,Hyderabad
SW7481889,USR509378,Vaango,Biryani,2024-04-02,22:27,67,DE50743,1.4,178,0,1.1,178,Yes,Delivered,Mumbai
SW1777458,USR830352,Wow Momo,NORTH INDIAN,2024-04-03,1:43,26,DE11259,8.8,443,150,4.3,293,No,Cancelled,Kolkata
SW4285479,USR376045,Paradise Biryani,Rolls,2024-04-03,5:00,36,DE84458,11.8,436,0,,436,No,Delivered,Chennai
SW7957217,USR203025,Udipi Palace,Desserts,2024-04-03,8:16,28,DE89658,2.8,570,20,4.9,550,No,Delivered,Bengaluru
SW1117507,USR165165,Paradise Biryani,Chinese,2024-04-03,11:33,41,DE29100,10.8,339,150,4.3,189,No,Delivered,Bengaluru
SW6729932,USR405408,Paradise Biryani,BIRYANI,2024-04-03,14:50,65,DE47679,9.5,93,0,2.3,93,Yes,Delivered,Pune
SW2188325,USR270378,The Beer Cafe,south indian,2024-04-03,18:06,42,DE78593,2.3,416,0,3.8,416,No,Delivered,Chennai
SW8592918,USR593577,Behrouz Biryani,North Indian,2024-04-03,21:23,59,DE44212,8.1,2050,50,2.6,2000,Yes,Delivered,Hyderabad
SW8787641,USR725319,Box8,south indian,2024-04-04,0:39,43,DE16725,1.9,1780,0,3.2,1780,No,Out for Delivery,Chennai
SW6041442,USR927981,Saravana Bhavan,Burgers,2024-04-04,3:56,27,DE66759,4.9,194,0,3.5,194,No,Delivered,Bengaluru
SW3035430,USR485982,Cafe Coffee Day,North Indian,2024-04-04,7:13,36,DE43125,9.3,129,20,3.9,109,No,Delivered,Kolkata
SW9742809,USR797637,The Beer Cafe,Burgers,2024-04-04,10:29,35,DE83012,11.3,189,20,4.6,169,No,Delivered,delhi
SW3406684,USR792576,Saravana Bhavan,chinese,2024-04-04,13:46,34,DE78566,8.8,460,50,3.7,410,Yes,Delivered,delhi
SW5384616,USR932412,Saravana Bhavan,north indian,2024-04-04,17:03,22,DE57283,,312,50,3.4,262,No,Delivered,Kolkata
SW7932899,USR887378,Sagar Ratna,Continental,2024-04-04,20:19,50,DE22055,9.5,230,30,3.3,200,Yes,Delivered,Hyderabad
SW3827888,USR419420,Barbeque Nation,Fast Food,2024-04-04,23:36,33,DE26298,7.1,1517,0,4.7,1517,No,Cancelled,Jaipur
SW5691480,USR972199,Social,chinese,2024-04-05,2:52,39,DE31856,5.5,590,150,3.4,440,No,Delivered,Bengaluru
SW3594740,USR304256,Subway,north indian,2024-04-05,6:09,30,DE41982,,312,50,3.8,262,No,Delivered,delhi
SW9988332,USR700892,Sagar Ratna,Fast Food,2024-04-05,9:26,28,DE76338,9,211,20,3.3,191,No,Delivered,Hyderabad
SW8133991,USR732962,The Beer Cafe,BIRYANI,2024-04-05,12:42,58,DE46701,5.5,477,,3.1,477,Yes,Out for Delivery,Hyderabad
SW5761779,USR555304,Box8,Rolls,2024-04-05,15:59,41,DE76727,3.8,145,0,3.3,145,No,Delivered,Jaipur
SW3936254,USR339884,Smoke House Deli,CHINESE,2024-04-05,19:15,54,DE13869,2.2,192,,3.2,192,Yes,Delivered,Bengaluru
SW9940105,USR308389,Box8,BIRYANI,2024-04-05,22:32,49,DE55529,7.7,311,,2.9,311,Yes,Delivered,Hyderabad
SW2794586,USR876825,Moti Mahal,North Indian,2024-04-06,1:49,39,DE84031,7.4,417,0,3.1,417,No,Delivered,delhi
SW1218187,USR429251,Biryani Blues,Chinese,2024-04-06,5:05,33,DE83950,11.7,185,0,3.1,185,No,Delivered,Mumbai
SW8238382,USR428442,Social,Burgers,2024-04-06,8:22,21,DE33510,8.7,291,0,4.4,291,No,cancelled,Chennai
SW5272918,USR980357,Faasos,Mughlai,2024-04-06,11:38,38,DE58673,6.5,446,0,4.7,446,No,Delivered,Delhi
SW6741357,USR152420,The Beer Cafe,Fast Food,2024-04-06,14:55,58,DE19289,4.5,463,,,463,Yes,Delivered,Jaipur
SW6989243,USR881957,KFC,Fast Food,2024-04-06,18:12,32,DE39244,8.7,441,0,4.7,441,No,Delivered,Kolkata
SW3151422,USR391086,Faasos,Rolls,2024-04-06,21:28,52,DE41558,,1339,30,2.1,1309,Yes,Delivered,Mumbai
SW8392100,USR627646,Vaango,North Indian,2024-04-07,0:45,39,DE78188,3.6,222,100,3.7,122,No,Delivered,delhi
SW4688997,USR503619,McDonald's,Thai,2024-04-07,4:01,27,DE87982,9.8,182,20,4.6,162,No,Delivered,Mumbai
SW5600716,USR694936,Vaango,south indian,2024-04-07,7:18,40,DE47793,3.8,129,50,3.3,79,No,Delivered,delhi
SW9370863,USR555231,Social,Fast Food,2024-04-07,10:35,41,DE52475,2.2,414,100,3.9,314,No,Delivered,Kolkata
SW6091896,USR114994,Box8,CHINESE,2024-04-07,13:51,60,DE47711,2.6,436,20,2.2,416,Yes,Delivered,Bengaluru
SW1116068,USR584406,Smoke House Deli,Fast Food,2024-04-07,17:08,35,DE16994,6.8,87,0,,87,No,Delivered,Bengaluru
SW2536615,USR913557,Subway,north indian,2024-04-07,20:25,58,DE85788,9.7,2363,0,2.7,2363,Yes,Delivered,Jaipur
SW3827450,USR930337,Vaango,NORTH INDIAN,2024-04-07,23:41,27,DE66088,3.2,376,0,4.4,376,No,Delivered,Mumbai
SW8260082,USR370433,Pind Balluchi,south indian,2024-04-08,2:58,29,DE30248,7.4,222,0,3.5,222,No,Delivered,Kolkata
SW1087764,USR604120,Smoke House Deli,biryani,2024-04-08,6:14,36,DE14219,0.9,525,75,4.4,450,No,Delivered,Kolkata
SW9881999,USR441359,The Beer Cafe,BIRYANI,2024-04-08,9:31,27,DE65753,5.7,1996,50,4.9,1946,No,Delivered,Mumbai
SW2481667,USR937170,Paradise Biryani,CHINESE,2024-04-08,12:48,50,DE30526,1.9,319,30,3.5,289,Yes,Delivered,Bengaluru
SW2970770,USR534851,The Beer Cafe,Pizza,2024-04-08,16:04,36,DE97859,,253,0,3.1,253,No,Delivered,Pune
SW9800607,USR375874,Domino's Pizza,CHINESE,2024-04-08,19:21,52,DE24949,5.4,206,30,3,176,Yes,Delivered,Kolkata
SW4680693,USR838596,Domino's Pizza,Biryani,2024-04-08,22:37,42,DE86822,2.6,108,0,4.1,108,Yes,Delivered,Chennai
SW8781700,USR208579,Sagar Ratna,chinese,2024-04-09,1:54,37,DE62097,9.2,178,20,,158,No,Delivered,Chennai
SW6876576,USR901796,KFC,Burgers,2024-04-09,5:11,24,DE25771,,2294,150,3.6,2144,No,Delivered,Jaipur
SW4192065,USR130041,Hyderabad House,BIRYANI,2024-04-09,8:27,34,DE97916,0.7,534,0,3,534,No,Delivered,Mumbai
SW7989218,USR744500,Cafe Coffee Day,Rolls,2024-04-09,11:44,40,DE47255,4.9,367,30,3.9,337,No,Delivered,Bengaluru
SW1244553,USR297940,Burger King,Fast Food,2024-04-09,15:00,43,DE89652,7.6,476,100,4.4,376,No,Delivered,Bengaluru
SW8774175,USR546296,Punjab Grill,North Indian,2024-04-09,18:17,26,DE20116,3.9,2078,0,4.8,2078,No,Delivered,Pune
SW8496111,USR806348,Vaango,Pizza,2024-04-09,21:34,50,DE41260,,377,30,3.5,347,Yes,Delivered,delhi
SW2055804,USR341904,The Beer Cafe,Fast Food,2024-04-10,0:50,23,DE62836,3.9,200,20,,180,No,Delivered,Chennai
SW4642251,USR423288,Punjab Grill,Desserts,2024-04-10,4:07,35,DE61954,10.7,291,20,4.7,271,No,Delivered,delhi
SW8410803,USR943723,Pizza Hut,Desserts,2024-04-10,7:23,41,DE25603,3.3,364,0,4.9,364,No,Delivered,Jaipur
SW3242856,USR616901,Behrouz Biryani,Desserts,2024-04-10,10:40,42,DE91972,2,488,30,3.7,458,No,Delivered,Bengaluru
SW5343869,USR536717,Biryani Blues,south indian,2024-04-10,13:57,37,DE35874,4.8,309,50,4.3,259,Yes,Delivered,Bengaluru
SW5623003,USR870567,Box8,South Indian,2024-04-10,17:13,25,DE46276,4.2,1616,0,3.9,1616,No,Delivered,Hyderabad
SW8843022,USR506301,KFC,Chinese,2024-04-10,20:30,47,DE74082,7.3,214,0,3.3,214,Yes,Delivered,Hyderabad
SW3682547,USR173427,Domino's Pizza,South Indian,2024-04-10,23:47,33,DE93650,9,213,150,4,63,No,Delivered,delhi
SW5554749,USR885146,Wow Momo,pizza,2024-04-11,3:03,36,DE49984,10.2,191,50,3.1,141,No,Delivered,Kolkata
SW8228947,USR944904,Pind Balluchi,biryani,2024-04-11,6:20,20,DE60949,7.9,136,100,4.4,36,No,Delivered,Delhi
SW9557045,USR898449,Punjab Grill,pizza,2024-04-11,9:36,31,DE41992,11.9,576,0,4.1,576,No,Delivered,Bengaluru
SW1039294,USR962415,Barbeque Nation,North Indian,2024-04-11,12:53,45,DE59498,7.4,446,75,4.1,371,Yes,Delivered,Mumbai
SW5700467,USR571447,Punjab Grill,Fast Food,2024-04-11,16:10,29,DE33305,0.7,142,50,4.8,92,No,Delivered,Chennai
SW1795538,USR425712,Domino's Pizza,Thai,2024-04-11,19:26,47,DE16564,2.3,1451,20,2.4,1431,Yes,Delivered,Mumbai
SW9455087,USR433388,Smoke House Deli,south indian,2024-04-11,22:43,48,DE71064,4.6,302,0,,302,Yes,cancelled,Kolkata
SW1915933,USR465667,Domino's Pizza,north indian,2024-04-12,1:59,33,DE90688,4.3,2083,0,4.1,2083,No,Delivered,Mumbai
